Customer_ID,Last_Order_Date,Recency_Days,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment,Value_Segment
CUST-1295,2025-12-06,25,4,356120.0,4,1,3,413,New Customers,Medium Value
CUST-1296,2025-10-29,63,12,1113545.86,2,5,5,255,At Risk,High Value
CUST-1297,2025-11-13,48,7,25459.87,3,4,1,341,Loyal Customers,Low Value
CUST-1298,2025-12-07,24,8,475492.56,4,4,4,444,Champions,Medium Value
CUST-1299,2025-12-26,5,6,175468.11,5,3,2,532,Loyal Customers,Low Value
CUST-1300,2025-06-19,195,5,85494.68000000001,1,2,1,121,Lost Customers,Low Value
CUST-1301,2025-05-10,235,3,171186.87,1,1,2,112,Lost Customers,Low Value
CUST-1302,2025-12-16,15,8,653052.68,4,4,5,445,Champions,High Value
CUST-1303,2025-12-27,4,5,144248.6,5,2,1,521,New Customers,Low Value
CUST-1304,2025-12-16,15,11,661239.13,4,5,5,455,Champions,High Value
CUST-1305,2025-11-01,60,4,61485.84,2,1,1,211,Lost Customers,Low Value
CUST-1306,2025-12-21,10,6,352530.82,5,3,3,533,Loyal Customers,Medium Value
CUST-1307,2025-12-29,2,4,209775.22,5,1,2,512,New Customers,Low Value
CUST-1308,2025-12-31,0,11,353567.92000000004,5,5,3,553,Loyal Customers,Medium Value
CUST-1309,2025-12-19,12,1,7735.73,4,1,1,411,New Customers,Low Value
CUST-1310,2025-12-22,9,5,534890.65,5,2,4,524,New Customers,High Value
CUST-1311,2025-12-29,2,8,618816.28,5,4,4,544,Champions,High Value
CUST-1312,2025-10-03,89,6,291208.55,1,3,3,133,At Risk,Medium Value
CUST-1313,2025-10-02,90,7,604662.74,1,4,4,144,At Risk,High Value
CUST-1314,2025-08-23,130,10,718312.66,1,5,5,155,At Risk,High Value
CUST-1315,2025-11-09,52,5,86899.75,2,2,1,221,Lost Customers,Low Value
CUST-1316,2025-11-28,33,8,246974.36,3,4,2,342,Loyal Customers,Medium Value
CUST-1317,2025-10-13,79,8,314476.88,2,4,3,243,At Risk,Medium Value
CUST-1318,2025-12-15,16,7,1020160.49,4,4,5,445,Champions,High Value
CUST-1319,2025-12-31,0,10,679894.5,5,5,5,555,Champions,High Value
CUST-1320,2025-12-30,1,8,938543.68,5,4,5,545,Champions,High Value
CUST-1321,2025-08-05,148,6,714785.2999999999,1,3,5,135,At Risk,High Value
CUST-1322,2025-08-21,132,8,1091790.88,1,4,5,145,At Risk,High Value
CUST-1323,2025-10-27,65,7,476710.20999999996,2,4,4,244,At Risk,Medium Value
CUST-1324,2025-12-29,2,10,734219.77,5,5,5,555,Champions,High Value
CUST-1325,2025-12-21,10,2,52328.95999999999,5,1,1,511,New Customers,Low Value
CUST-1326,2025-12-26,5,11,839596.3600000001,5,5,5,555,Champions,High Value
CUST-1327,2025-11-22,39,9,838449.48,3,5,5,355,Loyal Customers,High Value
CUST-1328,2025-11-15,46,8,510830.24,3,4,4,344,Loyal Customers,High Value
CUST-1329,2025-06-29,185,8,374328.16000000003,1,4,3,143,At Risk,Medium Value
CUST-1330,2025-09-18,104,4,147025.9,1,1,1,111,Lost Customers,Low Value
CUST-1331,2025-09-17,105,8,548185.38,1,4,4,144,At Risk,High Value
CUST-1332,2025-12-01,30,7,549445.89,3,4,4,344,Loyal Customers,High Value
CUST-1333,2025-12-12,19,4,512063.86,4,1,4,414,New Customers,High Value
CUST-1334,2025-10-17,75,8,493129.11,2,4,4,244,At Risk,High Value
CUST-1335,2025-08-09,144,4,39120.979999999996,1,1,1,111,Lost Customers,Low Value
CUST-1336,2025-12-10,21,7,1053567.58,4,4,5,445,Champions,High Value
CUST-1337,2025-11-02,59,8,210242.94,2,4,2,242,At Risk,Low Value
CUST-1338,2025-12-23,8,5,124204.53,5,2,1,521,New Customers,Low Value
CUST-1339,2025-12-26,5,7,420693.59,5,4,3,543,Loyal Customers,Medium Value
CUST-1340,2025-09-27,95,3,169576.9,1,1,2,112,Lost Customers,Low Value
CUST-1341,2025-08-23,130,3,158315.58,1,1,1,111,Lost Customers,Low Value
CUST-1342,2025-04-24,251,3,94233.56,1,1,1,111,Lost Customers,Low Value
CUST-1343,2025-05-28,217,5,210779.16999999998,1,2,2,122,Lost Customers,Low Value
CUST-1344,2025-12-14,17,9,657548.03,4,5,5,455,Champions,High Value
CUST-1345,2025-12-27,4,8,705365.49,5,4,5,545,Champions,High Value
CUST-1346,2025-12-30,1,11,461361.89999999997,5,5,4,554,Champions,Medium Value
CUST-1347,2025-11-26,35,6,52734.58,3,3,1,331,Loyal Customers,Low Value
CUST-1348,2025-11-26,35,4,80082.72,3,1,1,311,Potential Customers,Low Value
CUST-1349,2025-12-18,13,7,290845.65,4,4,3,443,Loyal Customers,Medium Value
CUST-1350,2025-11-20,41,5,605882.02,3,2,4,324,Potential Customers,High Value
CUST-1351,2025-11-19,42,5,103134.04000000001,3,2,1,321,Potential Customers,Low Value
CUST-1352,2025-12-22,9,6,393802.76,5,3,3,533,Loyal Customers,Medium Value
CUST-1353,2025-11-22,39,10,603901.08,3,5,4,354,Loyal Customers,High Value
CUST-1354,2025-05-10,235,3,474418.86,1,1,4,114,Lost Customers,Medium Value
CUST-1355,2025-12-12,19,6,491600.52999999997,4,3,4,434,Loyal Customers,High Value
CUST-1356,2025-12-16,15,6,584293.29,4,3,4,434,Loyal Customers,High Value
CUST-1357,2025-11-18,43,6,178867.86,3,3,2,332,Loyal Customers,Low Value
CUST-1358,2025-07-13,171,3,134163.49,1,1,1,111,Lost Customers,Low Value
CUST-1359,2025-11-21,40,8,582708.68,3,4,4,344,Loyal Customers,High Value
CUST-1360,2025-12-07,24,8,1121589.8,4,4,5,445,Champions,High Value
CUST-1361,2025-09-19,103,3,105110.09,1,1,1,111,Lost Customers,Low Value
CUST-1362,2025-11-12,49,9,308568.67,2,5,3,253,At Risk,Medium Value
CUST-1363,2025-10-11,81,7,305116.06,2,4,3,243,At Risk,Medium Value
CUST-1364,2025-12-28,3,8,1108563.74,5,4,5,545,Champions,High Value
CUST-1365,2025-11-04,57,8,495041.43,2,4,4,244,At Risk,High Value
CUST-1366,2025-09-16,106,5,735261.35,1,2,5,125,Lost Customers,High Value
CUST-1367,2025-12-29,2,9,482128.72,5,5,4,554,Champions,Medium Value
CUST-1368,2025-09-22,100,5,183704.98,1,2,2,122,Lost Customers,Low Value
CUST-1369,2025-10-29,63,7,801543.56,2,4,5,245,At Risk,High Value
CUST-1370,2025-10-12,80,6,256232.86,2,3,2,232,At Risk,Medium Value
CUST-1371,2025-08-08,145,3,38290.659999999996,1,1,1,111,Lost Customers,Low Value
CUST-1372,2025-10-18,74,8,515100.82,2,4,4,244,At Risk,High Value
CUST-1373,2025-12-13,18,10,1635156.03,4,5,5,455,Champions,High Value
CUST-1374,2025-11-19,42,6,502951.92000000004,3,3,4,334,Loyal Customers,High Value
CUST-1375,2025-11-27,34,10,633241.11,3,5,5,355,Loyal Customers,High Value
CUST-1376,2025-11-19,42,7,173372.21,3,4,2,342,Loyal Customers,Low Value
CUST-1377,2025-10-05,87,2,94600.46,1,1,1,111,Lost Customers,Low Value
CUST-1378,2025-11-16,45,9,972962.47,3,5,5,355,Loyal Customers,High Value
CUST-1379,2025-12-03,28,11,556292.5700000001,3,5,4,354,Loyal Customers,High Value
CUST-1380,2025-11-09,52,7,694907.31,2,4,5,245,At Risk,High Value
CUST-1381,2025-10-26,66,5,366387.12,2,2,3,223,Lost Customers,Medium Value
CUST-1382,2025-11-24,37,6,828109.57,3,3,5,335,Loyal Customers,High Value
CUST-1383,2025-12-30,1,7,265180.98,5,4,2,542,Loyal Customers,Medium Value
CUST-1384,2025-11-11,50,5,207738.91,2,2,2,222,Lost Customers,Low Value
CUST-1385,2025-12-03,28,9,590267.84,3,5,4,354,Loyal Customers,High Value
CUST-1386,2025-10-13,79,5,1026891.96,2,2,5,225,Lost Customers,High Value
CUST-1387,2025-12-05,26,9,484325.41,4,5,4,454,Champions,Medium Value
CUST-1388,2025-09-12,110,2,37165.6,1,1,1,111,Lost Customers,Low Value
CUST-1389,2025-09-14,108,7,251366.42,1,4,2,142,At Risk,Medium Value
CUST-1390,2025-10-17,75,9,434690.47,2,5,4,254,At Risk,Medium Value
CUST-1391,2025-12-13,18,6,263040.11,4,3,2,432,Loyal Customers,Medium Value
CUST-1392,2025-12-03,28,4,436714.08,3,1,4,314,Potential Customers,Medium Value
CUST-1393,2025-06-21,193,4,16262.5,1,1,1,111,Lost Customers,Low Value
CUST-1394,2025-09-18,104,5,566743.62,1,2,4,124,Lost Customers,High Value
CUST-1395,2025-11-10,51,6,820470.46,2,3,5,235,At Risk,High Value
CUST-1396,2025-09-11,111,4,401264.66,1,1,3,113,Lost Customers,Medium Value
CUST-1397,2025-12-24,7,8,197897.85,5,4,2,542,Loyal Customers,Low Value
CUST-1398,2025-12-17,14,10,406208.02,4,5,3,453,Loyal Customers,Medium Value
CUST-1399,2025-11-25,36,7,460777.22000000003,3,4,4,344,Loyal Customers,Medium Value
CUST-1400,2025-07-26,158,4,83664.24,1,1,1,111,Lost Customers,Low Value
CUST-1401,2025-12-30,1,7,349053.73,5,4,3,543,Loyal Customers,Medium Value
CUST-1402,2025-08-09,144,4,202808.41,1,1,2,112,Lost Customers,Low Value
CUST-1403,2025-10-27,65,4,207843.7,2,1,2,212,Lost Customers,Low Value
CUST-1404,2025-09-09,113,6,133262.02000000002,1,3,1,131,At Risk,Low Value
CUST-1405,2025-12-31,0,7,256944.41999999998,5,4,2,542,Loyal Customers,Medium Value
CUST-1406,2025-11-10,51,5,329643.56,2,2,3,223,Lost Customers,Medium Value
CUST-1407,2025-10-17,75,7,214240.36,2,4,2,242,At Risk,Low Value
CUST-1408,2025-12-12,19,10,254088.11,4,5,2,452,Loyal Customers,Medium Value
CUST-1409,2025-12-11,20,5,482047.52999999997,4,2,4,424,New Customers,Medium Value
CUST-1410,2025-12-09,22,11,829504.2000000001,4,5,5,455,Champions,High Value
CUST-1411,2025-05-16,229,4,69048.68,1,1,1,111,Lost Customers,Low Value
CUST-1412,2025-12-18,13,4,173090.72999999998,4,1,2,412,New Customers,Low Value
CUST-1413,2025-12-31,0,9,780493.3099999999,5,5,5,555,Champions,High Value
CUST-1414,2025-12-15,16,5,160810.01,4,2,1,421,New Customers,Low Value
CUST-1415,2025-05-05,240,4,49364.36,1,1,1,111,Lost Customers,Low Value
CUST-1416,2025-12-16,15,7,325655.87,4,4,3,443,Loyal Customers,Medium Value
CUST-1417,2025-11-12,49,8,235546.5,2,4,2,242,At Risk,Low Value
CUST-1418,2025-12-20,11,5,146411.45,5,2,1,521,New Customers,Low Value
CUST-1419,2025-08-24,129,2,15206.3,1,1,1,111,Lost Customers,Low Value
CUST-1420,2025-12-12,19,6,367559.74,4,3,3,433,Loyal Customers,Medium Value
CUST-1421,2025-12-13,18,3,252713.40999999997,4,1,2,412,New Customers,Medium Value
CUST-1422,2025-12-01,30,7,332702.39,3,4,3,343,Loyal Customers,Medium Value
CUST-1423,2025-12-27,4,6,734737.36,5,3,5,535,Loyal Customers,High Value
CUST-1424,2025-12-30,1,10,886365.26,5,5,5,555,Champions,High Value
CUST-1425,2025-10-16,76,7,651928.15,2,4,5,245,At Risk,High Value
CUST-1426,2025-11-18,43,8,144571.77000000002,3,4,1,341,Loyal Customers,Low Value
CUST-1427,2025-07-29,155,5,70480.07,1,2,1,121,Lost Customers,Low Value
CUST-1428,2025-12-01,30,6,188179.91,3,3,2,332,Loyal Customers,Low Value
CUST-1429,2025-12-05,26,10,367870.73,4,5,3,453,Loyal Customers,Medium Value
CUST-1430,2025-08-17,136,5,281073.08999999997,1,2,2,122,Lost Customers,Medium Value
CUST-1431,2025-10-27,65,6,253322.65000000002,2,3,2,232,At Risk,Medium Value
CUST-1432,2025-12-08,23,6,795395.12,4,3,5,435,Loyal Customers,High Value
CUST-1433,2025-11-09,52,7,319853.82,2,4,3,243,At Risk,Medium Value
CUST-1434,2025-11-13,48,8,330885.36,3,4,3,343,Loyal Customers,Medium Value
CUST-1435,2025-07-29,155,3,68263.94,1,1,1,111,Lost Customers,Low Value
CUST-1436,2025-12-17,14,6,64061.86,4,3,1,431,Loyal Customers,Low Value
CUST-1437,2025-10-23,69,6,146476.15,2,3,1,231,At Risk,Low Value
CUST-1438,2025-12-23,8,5,352970.93,5,2,3,523,New Customers,Medium Value
CUST-1439,2025-12-27,4,6,183300.5,5,3,2,532,Loyal Customers,Low Value
CUST-1440,2025-12-28,3,12,886862.73,5,5,5,555,Champions,High Value
CUST-1441,2025-11-27,34,5,244240.41,3,2,2,322,Potential Customers,Low Value
CUST-1442,2025-12-11,20,6,412372.7700000001,4,3,3,433,Loyal Customers,Medium Value
CUST-1443,2025-12-18,13,6,491849.41000000003,4,3,4,434,Loyal Customers,High Value
CUST-1444,2025-12-30,1,7,659138.75,5,4,5,545,Champions,High Value
CUST-1445,2025-11-27,34,6,288510.77999999997,3,3,3,333,Loyal Customers,Medium Value
CUST-1446,2025-11-16,45,7,323259.61,3,4,3,343,Loyal Customers,Medium Value
CUST-1447,2025-10-24,68,8,402073.43,2,4,3,243,At Risk,Medium Value
CUST-1448,2025-09-26,96,3,265730.13,1,1,2,112,Lost Customers,Medium Value
CUST-1449,2025-10-06,86,4,32578.079999999998,1,1,1,111,Lost Customers,Low Value
CUST-1450,2025-11-28,33,3,75557.42,3,1,1,311,Potential Customers,Low Value
CUST-1451,2025-12-31,0,12,810979.96,5,5,5,555,Champions,High Value
CUST-1452,2025-12-14,17,10,802219.6,4,5,5,455,Champions,High Value
CUST-1453,2025-11-04,57,6,327090.12,2,3,3,233,At Risk,Medium Value
CUST-1454,2025-11-07,54,9,920307.85,2,5,5,255,At Risk,High Value
CUST-1455,2025-09-29,93,7,202092.62,1,4,2,142,At Risk,Low Value
CUST-1456,2025-07-07,177,9,485703.94000000006,1,5,4,154,At Risk,High Value
CUST-1457,2025-12-24,7,4,407291.61,5,1,3,513,New Customers,Medium Value
CUST-1458,2025-12-05,26,5,387505.69,4,2,3,423,New Customers,Medium Value
CUST-1459,2025-12-14,17,4,193469.07,4,1,2,412,New Customers,Low Value
CUST-1460,2025-12-23,8,14,215708.46,5,5,2,552,Loyal Customers,Low Value
CUST-1461,2025-12-14,17,8,332365.45999999996,4,4,3,443,Loyal Customers,Medium Value
CUST-1462,2025-12-21,10,9,951801.55,5,5,5,555,Champions,High Value
CUST-1463,2025-06-06,208,5,97411.06,1,2,1,121,Lost Customers,Low Value
CUST-1464,2025-12-21,10,3,407594.93999999994,5,1,3,513,New Customers,Medium Value
CUST-1465,2025-12-03,28,11,581241.99,3,5,4,354,Loyal Customers,High Value
CUST-1466,2025-12-11,20,6,85101.78,4,3,1,431,Loyal Customers,Low Value
CUST-1467,2025-12-21,10,4,299919.76,5,2,3,523,New Customers,Medium Value
CUST-1468,2025-11-08,53,5,95606.0,2,2,1,221,Lost Customers,Low Value
CUST-1469,2025-12-22,9,10,707857.82,5,5,5,555,Champions,High Value
CUST-1470,2025-12-29,2,8,569473.19,5,4,4,544,Champions,High Value
CUST-1471,2025-12-24,7,8,728532.96,5,4,5,545,Champions,High Value
CUST-1472,2025-10-17,75,7,584473.17,2,4,4,244,At Risk,High Value
CUST-1473,2025-11-03,58,8,814909.79,2,4,5,245,At Risk,High Value
CUST-1474,2025-12-28,3,8,262603.98,5,4,2,542,Loyal Customers,Medium Value
CUST-1475,2025-12-27,4,6,1063508.37,5,3,5,535,Loyal Customers,High Value
CUST-1476,2025-12-11,20,9,475550.86,4,5,4,454,Champions,Medium Value
CUST-1477,2025-11-19,42,5,134527.6,3,2,1,321,Potential Customers,Low Value
CUST-1478,2025-11-15,46,8,681261.3200000001,3,4,5,345,Loyal Customers,High Value
CUST-1479,2025-10-26,66,4,407732.47000000003,2,2,3,223,Lost Customers,Medium Value
CUST-1480,2025-12-12,19,4,276597.07999999996,4,2,2,422,New Customers,Medium Value
CUST-1481,2025-09-08,114,9,903057.75,1,5,5,155,At Risk,High Value
CUST-1482,2025-09-14,108,6,627262.24,1,3,5,135,At Risk,High Value
CUST-1483,2025-10-17,75,2,333739.08,2,1,3,213,Lost Customers,Medium Value
CUST-1484,2025-12-27,4,4,179486.9,5,2,2,522,New Customers,Low Value
CUST-1485,2025-11-20,41,6,774309.22,3,3,5,335,Loyal Customers,High Value
CUST-1486,2025-09-29,93,7,719571.67,1,4,5,145,At Risk,High Value
CUST-1487,2025-09-20,102,8,384016.85,1,4,3,143,At Risk,Medium Value
CUST-1488,2025-12-01,30,9,445906.76,3,5,4,354,Loyal Customers,Medium Value
CUST-1489,2025-12-07,24,9,462047.59,4,5,4,454,Champions,Medium Value
CUST-1490,2025-06-19,195,4,150127.65,1,2,1,121,Lost Customers,Low Value
CUST-1491,2025-12-11,20,6,204035.38,4,3,2,432,Loyal Customers,Low Value
CUST-1492,2025-11-30,31,7,267611.38,3,4,2,342,Loyal Customers,Medium Value
CUST-1493,2025-12-03,28,5,450524.91000000003,3,2,4,324,Potential Customers,Medium Value
CUST-1494,2025-10-11,81,5,780299.6,2,2,5,225,Lost Customers,High Value
CUST-1495,2025-11-19,42,8,790515.9600000001,3,4,5,345,Loyal Customers,High Value
CUST-1496,2025-12-05,26,11,779328.59,4,5,5,455,Champions,High Value
CUST-1497,2025-12-26,5,8,654069.0599999999,5,4,5,545,Champions,High Value
CUST-1498,2025-11-30,31,3,166018.3,3,1,2,312,Potential Customers,Low Value
CUST-1499,2025-11-22,39,9,323065.22,3,5,3,353,Loyal Customers,Medium Value
CUST-1500,2025-10-20,72,10,880739.91,2,5,5,255,At Risk,High Value
